"Date","Last","Open","High","Low","Vol.","Change %"
"01/04/2022","57,585.0","55,457.9","57,585.0","55,042.9","7880000","3.74%"
"31/03/2022","55,509.8","54,731.7","57,377.4","54,264.8","6340000","0.94%"
"30/03/2022","54,991.0","54,887.3","55,665.5","54,212.9","5170000","1.05%"
"29/03/2022","54,420.4","51,152.0","54,420.4","51,152.0","15010000","6.93%"
"28/03/2022","50,892.7","49,543.8","51,203.9","49,388.2","6390000","2.51%"
"25/03/2022","49,647.6","49,855.1","50,062.6","49,595.7","2240000","-0.31%"
"24/03/2022","49,803.2","49,803.2","50,425.8","49,440.1","3330000","-0.52%"
"23/03/2022","50,062.6","50,062.6","50,581.4","49,803.2","3610000","0.10%"
"22/03/2022","50,010.7","49,803.2","50,322.0","49,491.9","3790000","1.15%"
"21/03/2022","49,440.1","49,388.2","49,803.2","49,284.4","2850000","0.21%"
"18/03/2022","49,336.3","48,246.9","50,114.5","48,246.9","5140000","3.37%"
"17/03/2022","47,728.1","47,624.3","48,091.2","47,468.7","2150000","0.44%"
"16/03/2022","47,520.6","47,261.2","47,883.7","46,949.9","2080000","0.66%"
"15/03/2022","47,209.3","47,624.3","47,624.3","46,586.8","3420000","-0.87%"
"14/03/2022","47,624.3","48,246.9","48,246.9","46,949.9","3550000","-1.50%"
"11/03/2022","48,350.6","49,025.0","49,076.9","48,091.2","2080000","-1.48%"
"10/03/2022","49,076.9","49,958.8","49,958.8","49,076.9","1420000","-0.94%"
"09/03/2022","49,543.8","49,076.9","50,062.6","49,076.9","4020000","0.74%"
"08/03/2022","49,180.7","48,661.9","49,491.9","48,039.3","4070000","1.07%"
"07/03/2022","48,661.9","48,298.7","48,713.8","47,831.8","3100000","0.32%"
"04/03/2022","48,506.3","48,402.5","48,661.9","48,246.9","2450000","0.11%"
"03/03/2022","48,454.4","48,350.6","48,765.6","48,350.6","1750000","0.32%"
"02/03/2022","48,298.7","48,246.9","48,454.4","48,091.2","1990000","-0.32%"
"01/03/2022","48,454.4","48,765.6","48,765.6","47,987.5","2010000","0.11%"
"28/02/2022","48,402.5","47,883.7","48,506.3","47,883.7","2750000","1.08%"
"25/02/2022","47,883.7","47,935.6","48,454.4","47,780.0","1930000","0.33%"
"24/02/2022","47,728.1","48,246.9","48,506.3","46,690.5","2460000","-1.08%"
"23/02/2022","48,246.9","48,039.3","48,713.8","48,039.3","1780000","0.11%"
"22/02/2022","48,195.0","48,246.9","48,402.5","47,728.1","2110000","-0.64%"
"21/02/2022","48,506.3","47,831.8","48,765.6","47,728.1","2530000","1.41%"
"18/02/2022","47,831.8","47,883.7","47,987.5","47,572.4","1130000","-0.65%"
"17/02/2022","48,143.1","47,676.2","48,143.1","47,209.3","1560000","1.64%"
"16/02/2022","47,364.9","47,572.4","47,987.5","47,364.9","1120000","0.22%"
"15/02/2022","47,261.2","47,209.3","47,572.4","46,949.9","1200000","0.11%"
